period_begin,period_end,period_duration,table_id,is_seasonally_adjusted,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2021-10-01,2021-10-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,738000.0,-0.016,0.0695652173913043,848000.0,0.0113973026224769,0.0887316276537832,1002.6737967914438,-0.0240939130227881,0.0979289054155363,678.452380952381,-0.0706602285432809,0.1175605451514856,2341.0,0.0191554201131911,0.9906462585034012,1586.0,0.1075418994413408,0.6538060479666318,3189.0,-0.0859845227858985,0.0250723240115717,11541.0,0.0057516339869281,-0.329946586158848,4.9,-0.0999999999999996,-9.7,79.0,1.0,-62.0,0.9908855679769772,0.0007889488115598,0.0018465440240853,0.0410081161896625,0.0105335841914039,0.0044434903393224,0.2957282731132484,0.0146825214792614,0.0875884681898856,0.2522068095838587,0.0413129548352554,0.1239482068727013,"New York, NY",35614,2023-04-09 14:55:08
2020-05-01,2020-05-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,922500.0,-0.0101931330472102,0.0542857142857142,749000.0,0.007397444519166,-0.0625782227784731,405.4262664823176,-0.0181932377365693,0.0287015801544672,513.3333333333334,-0.0041333333333333,-0.2067055790810346,212.0,0.1910112359550562,-0.4479166666666666,106.0,-0.0619469026548672,-0.7225130890052355,397.0,1.268571428571429,-0.5622932745314221,2785.0,0.005778259299386,-0.2557455905932656,13.1,-2.5,3.4000000000000004,98.0,-10.0,0.0,0.96832508529103,-0.0006851375012002,0.0071550637395932,0.1320754716981132,-0.0364638541445834,0.0018671383647798,0.0901256732495511,0.0334265038743254,-0.080638623917739,0.1981132075471698,0.1538654199365503,0.0541341499555467,"New York, NY",35614,2023-04-09 14:55:08
2015-08-01,2015-08-31,30,30749,f,New York,New York,NY,All Residential,-1,572400.0,-0.013103448275862,,595000.0,-0.0083333333333333,,399.38391002220794,-0.1079750233006524,,419.4057866887562,-0.1052676550639866,,2717.0,0.0168413173652695,,1528.0,-0.0648714810281517,,3432.0,-0.1055512118842846,,20279.0,-0.009959478592003,,7.5,-0.2000000000000001,,102.0,-3.0,,0.9776588393532464,0.0034866967727779,,0.0894368789105631,0.0082243040602637,,0.0613442477439715,-0.0032947211570682,,0.1799738219895288,0.0061672124424051,,"New York, NY",35614,2023-04-09 14:55:08
2020-04-01,2020-04-30,30,30749,f,New York,New York,NY,Condo/Co-op,3,790000.0,0.0803418803418802,0.0128205128205127,743500.0,-0.0086653448871265,-0.0694618272841051,1121.3358699051391,0.1575079947407886,0.0247968668603035,515.4639175257732,-0.0721649484536081,-0.2170987361428632,710.0,-0.3557168784029037,-0.5269820119920053,250.0,-0.5029821073558647,-0.6603260869565217,422.0,-0.7533606078316774,-0.8692283854973659,12369.0,-0.083166555481432,-0.1974435504801453,17.4,5.199999999999999,7.099999999999998,202.0,28.0,17.0,0.9927724730320544,0.0049452207018659,0.0026590097629031,0.0253521126760563,-0.0100380869609672,-0.0106239033132841,0.0449510873959091,-0.0617126143311681,-0.111031264018573,0.0439999999999999,-0.1349264413518886,-0.0687717391304347,"New York, NY",35614,2023-04-09 14:55:08
2017-07-01,2017-07-31,30,30749,f,New York,New York,NY,All Residential,-1,720000.0,-0.0233977619532044,0.1206225680933852,699000.0,-0.1289719626168224,0.0606980273141122,629.3318520251044,-0.1064776435411487,0.2716099592918679,500.0,-0.4092193255373172,0.0062893081761006,2946.0,-0.1666195190947665,0.1812349639133921,1827.0,-0.3532743362831858,0.2212566844919785,4098.0,-0.4271736091696952,0.1434151785714286,21782.0,-0.0049792152025947,-0.0477814207650273,7.4,1.2000000000000002,-1.7999999999999987,107.0,-5.0,2.0,0.9845166484014858,-0.0006650180124901,0.0043790126459911,0.1143923964697895,0.0182113497936933,0.0125479698458921,0.123955559636397,-0.0370238382896913,0.0769173082702768,0.1877394636015325,-0.2770392974604143,-0.0141321941524781,"New York, NY",35614,2023-04-09 14:55:08
2019-08-01,2019-08-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,742750.0,0.0315972222222222,-0.0416129032258064,719000.0,-0.0400534045393858,0.0271428571428571,1008.5288205327312,0.0433056764131702,-0.0461265102619715,527.7155555555555,-0.0457505182491487,0.0340291411133701,1633.0,0.0036877688998155,-0.1163419913419913,671.0,-0.2215777262180974,0.0981996726677578,1778.0,-0.0997468354430379,-0.0695970695970695,13857.0,-0.063463098134631,-0.0509554140127388,8.5,-0.5999999999999996,0.5999999999999996,146.0,8.0,14.0,0.9906511121650172,0.0011445806642087,-0.0028327333051244,0.0373545621555419,-0.003825523892399,-0.0118878620868822,0.1357436674604892,-0.0391008851212895,0.0323260933217316,0.0909090909090909,0.0015819447373971,-0.0105639041809254,"New York, NY",35614,2023-04-09 14:55:08
2018-04-01,2018-04-30,30,30749,f,New York,New York,NY,Single Family Residential,6,568000.0,0.0053097345132744,0.1137254901960784,809944.0,0.0385228875496859,0.0252455696202531,353.6184210526316,-0.0112028301886792,0.131578947368421,660.0587371512481,0.0688355180558606,0.0937976209553772,632.0,0.0177133655394525,0.1245551601423486,651.0,0.2122905027932962,0.0760330578512395,1244.0,0.2112950340798442,0.1658856607310215,3321.0,0.0733678086619262,0.0835236541598693,5.3,0.2999999999999998,-0.2000000000000001,67.0,-2.0,0.0,0.9710445392650212,0.0068388645954274,0.003568566774293,0.1977848101265822,0.0206511547320573,0.023407585927294,0.1851851851851851,0.0083913907443319,0.0527218899160171,0.2872503840245775,0.0004719855143355,-0.0532454837440174,"New York, NY",35614,2023-04-09 14:55:08
2022-03-01,2022-03-31,30,30749,f,New York,New York,NY,All Residential,-1,820000.0,0.0186335403726707,0.0649350649350648,850000.0,0.0303030303030302,0.096774193548387,666.9799498746868,0.1052728774791007,0.160545112781955,699.0131578947369,0.0139427062727266,0.1772853185595568,3847.0,0.1576888353897081,0.055128908392759,3263.0,0.4566964285714285,0.3791208791208791,6566.0,0.3890416754812777,0.1999269005847952,15941.0,0.0788440714672442,-0.0509049773755656,4.1,-0.3000000000000007,-0.5,74.0,6.0,-25.0,0.9835426373756498,9.353166906533872e-05,0.0055552816725108,0.108656095658955,-0.0120179940190467,0.0439276261032775,0.2510507496392949,0.0572229207275461,0.0078380799560369,0.2963530493410971,-0.0228433792303314,-0.0117619126200186,"New York, NY",35614,2023-04-09 14:55:08
2020-11-01,2020-11-30,30,30749,f,New York,New York,NY,Townhouse,13,772500.0,0.0546075085324231,0.0957446808510638,749999.0,-0.0370900565935025,-1.3333333332976594e-06,350.6096831179774,0.0113748638979069,0.079974618204839,559.3251960536302,-0.0786681739679392,0.0121053180041679,110.0,0.0185185185185186,0.2087912087912087,89.0,-0.2123893805309734,0.5614035087719297,131.0,-0.1708860759493671,0.2843137254901961,527.0,-0.0589285714285714,0.0252918287937742,4.8,-0.4000000000000003,-0.7999999999999998,74.0,30.0,13.0,0.9655974229777444,0.0008393017940334,0.0010656179987408,0.0636363636363636,-0.0289562289562289,-0.0352647352647352,0.1954459203036053,-0.0670540796963947,-0.0224529123812196,0.3258426966292135,-0.04583871929999,-0.077666075300611,"New York, NY",35614,2023-04-09 14:55:08
2023-01-01,2023-01-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,995000.0,-0.0049990049990049,-0.0381826969550507,799000.0,0.0561797752808987,-0.0256097560975609,426.1363636363636,-0.0470428074421418,-0.0759140929731204,642.2809917355372,0.1302589542514038,-0.0452579852579853,343.0,-0.0804289544235925,-0.3671586715867158,218.0,-0.0991735537190082,-0.3771428571428571,544.0,0.7160883280757097,-0.1392405063291138,2470.0,-0.0256410256410256,0.1121116614137776,7.2,0.4000000000000003,3.1000000000000005,68.0,6.0,4.0,0.949357480462923,-0.0051665674676318,-0.0126413262090826,0.1574344023323615,-0.0597237746113382,-0.0030822028336901,0.1975708502024291,0.0673933354095297,0.0543921018908577,0.1743119266055046,0.0710061414815376,-0.0599737876802096,"New York, NY",35614,2023-04-09 14:55:08
2022-12-01,2022-12-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,999999.0,4.9502499876341595e-05,0.005024120603015,756500.0,-0.0918367346938775,-0.0531914893617021,447.17261904761904,-0.0243506493506493,0.0429441391941391,568.2600339679985,-0.0575618648668153,-0.1201134957914862,373.0,-0.0628140703517587,-0.3824503311258278,242.0,-0.2341772151898734,-0.3387978142076503,317.0,-0.4041353383458646,-0.3123644251626898,2535.0,-0.1170323928944618,0.1007381676074685,6.8,-0.4000000000000003,3.0,62.0,3.0,6.0,0.9545240479305548,-0.0068125335923205,-0.0105995479444601,0.2171581769436997,0.0211782774462123,0.0333833425066136,0.1301775147928994,-0.0617416771262924,0.00816275144075,0.1033057851239669,-0.0232764933570457,-0.030573996296798,"New York, NY",35614,2023-04-09 14:55:08
2018-08-01,2018-08-31,30,30749,f,New York,New York,NY,Single Family Residential,6,595000.0,-0.0066777963272119,0.072072072072072,700000.0,-0.0476190476190476,0.0159651669085632,380.3680981595092,0.0008762623530618,0.1122060827323034,510.3488234261448,-0.0942292883334295,0.0474339488499613,811.0,0.0505181347150258,-0.050351288056206,629.0,-0.0569715142428786,-0.146540027137042,1057.0,-0.0988917306052855,0.0222437137330755,3788.0,0.000792602377807,0.1002033110659308,4.7,-0.2000000000000001,0.7000000000000001,43.0,-9.0,-1.0,0.9663450411424492,0.0062824138784883,0.0010230088982547,0.1849568434032059,0.0269257553203043,0.0034580143633932,0.2254487856388595,-0.0007070928287758,0.0389834937422577,0.2384737678855325,0.0015922086651427,-0.0328966527386193,"New York, NY",35614,2023-04-09 14:55:08
2022-08-01,2022-08-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,800000.0,0.0526315789473683,0.0062893081761006,775000.0,-0.0432098765432098,0.0333333333333334,1110.6346483704974,0.0730410696570498,0.0257613497566133,554.6704379151188,-0.0532362174538577,-0.0139192214842333,2276.0,0.029864253393665,-0.1551596139569413,1276.0,-0.0576070901033973,-0.0513011152416357,1938.0,-0.1707317073170732,-0.1808960270498731,10736.0,-0.064319330660624,-0.0504157084733769,4.7,-0.5,0.5,59.0,-1.0,-20.0,0.9903919258348692,-0.0004192181186107,-0.0018338783973633,0.0465729349736379,-0.0154180152526063,0.013907753087966,0.2242921013412816,-0.0251414004889432,-0.0262828146325375,0.1747648902821316,0.0307471650236383,-0.0192871543275337,"New York, NY",35614,2023-04-09 14:55:08
2015-07-01,2015-07-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,675000.0,0.0305343511450382,,600000.0,-0.0398463754200671,,1022.0019342359768,0.0126964259540662,,468.75,0.0266709511568123,,1491.0,-0.0640301318267419,,639.0,-0.1818181818181817,,2065.0,-0.0639165911151404,,13440.0,0.0029102305798074,,9.0,0.5999999999999996,,119.0,-4.0,,0.9889658039021576,0.0005563537069702,,0.050972501676727,-0.0023859415122246,,0.029985119047619,-0.001952796033345,,0.0782472613458529,0.0103855455968132,,"New York, NY",35614,2023-04-09 14:55:08
2022-03-01,2022-03-31,30,30749,f,New York,New York,NY,Single Family Residential,6,700000.0,0.0,0.0835913312693499,850000.0,0.0303030303030302,0.096774193548387,467.9802955665025,0.0462702322308234,0.1208511669223937,699.0131578947369,0.0139427062727266,0.1772853185595568,821.0,0.1262002743484225,-0.1124324324324323,801.0,0.4003496503496504,0.0708556149732619,1283.0,0.4021857923497267,0.0550986842105263,2370.0,0.0743427017225748,-0.1302752293577981,2.9,-0.1,0.0,47.0,2.0,-22.0,0.9771419877975664,-0.001156961356664,0.0130316195024267,0.2545676004872107,-0.0170373377843942,0.1334865194061296,0.1658227848101265,0.0243903278744964,-0.0209662060155614,0.4257178526841448,0.0218716988379909,0.0473756066948399,"New York, NY",35614,2023-04-09 14:55:08
2016-10-01,2016-10-31,30,30749,f,New York,New York,NY,Townhouse,13,635000.0,0.0627615062761506,0.1400359066427288,715000.0,-0.0453938584779706,-0.0137931034482758,288.0902877411127,0.0947430934162283,0.1619641605558213,559.875821414766,-0.1700278350511573,-0.1709391646953241,157.0,-0.2523809523809523,-0.1179775280898876,138.0,-0.1096774193548386,0.2777777777777776,160.0,-0.1623036649214659,-0.1489361702127659,521.0,-0.0629496402877698,-0.2863013698630136,3.3,0.6999999999999997,-0.7999999999999998,49.0,4.0,1.0,0.9738919659665496,-0.0053821129778958,0.0068980441375812,0.1910828025477707,-0.0517743403093721,0.0562513418736134,0.145873320537428,0.0073841119043344,-0.0116609260379144,0.2681159420289855,-0.0415614773258531,0.0181159420289855,"New York, NY",35614,2023-04-09 14:55:08
2015-11-01,2015-11-30,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,680000.0,-0.024390243902439,,649000.0,-0.1048275862068965,,271.88786961708786,-0.0104681826811565,,477.6197017268446,-0.2927435446827736,,401.0,-0.0608899297423887,,295.0,-0.1167664670658682,,580.0,-0.1317365269461078,,2972.0,-0.021724818959842,,7.4,0.3000000000000007,,88.0,3.0,,0.9496610567630308,-0.0118996111098975,,0.112219451371571,-0.0587407359820588,,0.0820995962314939,-0.0034830239133381,,0.1898305084745762,-0.0137623058966812,,"New York, NY",35614,2023-04-09 14:55:08
2022-06-01,2022-06-30,30,30749,f,New York,New York,NY,Townhouse,13,982500.0,-0.0817757009345794,0.1431064572425828,849000.0,-0.0296033832437992,0.0679245283018867,491.48936170212767,0.0055108034423447,0.3553853622999814,651.8777632387637,-0.0781965555386666,0.117683566351354,212.0,0.2694610778443113,0.7096774193548387,181.0,-0.0858585858585858,0.2397260273972603,257.0,-0.1346801346801347,0.2849999999999999,754.0,0.0107238605898123,0.4555984555984555,3.6,-0.8999999999999999,-0.6,29.0,-12.0,-7.0,0.9958224714778308,0.001097570546657,0.0230459741573046,0.2452830188679245,0.0476782284487628,0.0839926962872793,0.3713527851458886,0.0147844205346285,0.0161404299335333,0.2375690607734806,-0.0553602321558122,-0.0706501173087111,"New York, NY",35614,2023-04-09 14:55:08
2019-07-01,2019-07-31,30,30749,f,New York,New York,NY,Single Family Residential,6,615000.0,-0.0080637161804162,0.0267111853088479,749000.0,-0.0013333333333332,0.0190476190476189,392.7684294871795,0.0070985371466141,0.0335057003401917,553.0163396969377,-0.0396697050322609,-0.0185026778198778,721.0,0.0154929577464788,-0.0660621761658031,620.0,0.0508474576271187,-0.0704647676161919,1159.0,-0.0025817555938038,-0.0119352088661551,4455.0,-0.0119760479041916,0.1770145310435931,6.2,-0.2000000000000001,1.2999999999999998,59.0,-7.0,7.0,0.9629935797440828,-0.0003483788728377,0.0029309524801218,0.1081830790568654,0.0011408255357387,-0.0498480090260361,0.2395061728395061,-0.0219708730686774,0.0133502943718707,0.1903225806451612,-0.0096774193548387,-0.0465589785752285,"New York, NY",35614,2023-04-09 14:55:08
2022-10-01,2022-10-31,30,30749,f,New York,New York,NY,All Residential,-1,800000.0,-0.0062111801242236,0.0256410256410255,859999.5,-0.0433820912124582,0.0141503537735849,580.3571428571429,-0.0610650510204081,-0.0554687499999999,662.1449377837622,-0.1109189757443408,-0.0240362383955777,2850.0,-0.1238856440209037,-0.2858932598346278,1817.0,0.003867403314917,-0.3914936369725384,4013.0,-0.1876518218623481,-0.2332823844096293,18314.0,-0.0021249931891244,0.0387385854460893,6.4,0.8000000000000007,2.0,61.0,7.0,-2.0,0.978797005424096,-0.0048328072406211,-0.0061832580814318,0.1161403508771929,-0.0132786469709471,-0.0033785666873271,0.2647701212187397,0.0066106922425506,0.0016540188989621,0.1750137589433131,-0.0283011581837586,-0.095917252443157,"New York, NY",35614,2023-04-09 14:55:08
2020-05-01,2020-05-31,30,30749,f,New York,New York,NY,Single Family Residential,6,605000.0,-0.0234059725585149,0.0101010101010101,749000.0,0.007397444519166,-0.0625782227784731,387.03208556149735,-0.0580402199292008,0.0041913571325336,513.3333333333334,-0.0041333333333333,-0.2067055790810346,337.0,0.059748427672956,-0.487062404870624,171.0,-0.0806451612903226,-0.7328124999999999,591.0,1.7877358490566038,-0.5439814814814814,3552.0,0.0198105081826012,-0.1996394772420009,10.5,-0.5,3.7,79.0,-10.0,12.0,0.9711461323157972,0.0012822574006227,0.0101698865883839,0.1513353115727003,-0.012186701005916,0.035657990415927,0.098536036036036,0.0439853613303225,-0.1551818549058296,0.2573099415204678,0.1820411243161667,0.0323099415204678,"New York, NY",35614,2023-04-09 14:55:08
2015-06-01,2015-06-30,30,30749,f,New York,New York,NY,Townhouse,13,562450.0,-0.0009769094138543,,624900.0,-0.0159055118110236,,246.34726469588853,0.0208347083800848,,456.5727699530517,-0.0280845759925286,,182.0,0.4108527131782946,,177.0,0.195945945945946,,271.0,0.0304182509505703,,782.0,0.0275952693823915,,4.3,-1.6000000000000003,,88.0,-13.0,,0.964175368588182,0.0041805784059197,,0.1153846153846153,-0.0163983303518187,,0.159846547314578,0.0271264421897422,,0.2485875706214689,0.0458848679187662,,"New York, NY",35614,2023-04-09 14:55:08
2018-04-01,2018-04-30,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,859000.0,0.016568047337278,0.0737499999999999,809944.0,0.0385228875496859,0.0252455696202531,376.2316812348894,0.0684979747070857,0.0851072269762358,660.0587371512481,0.0688355180558606,0.0937976209553772,361.0,-0.1643518518518518,0.0197740112994351,373.0,0.1371951219512195,0.0970588235294118,958.0,0.1584038694074969,0.2876344086021505,3295.0,0.0806821908822565,0.1042225201072386,9.1,2.0,0.6999999999999992,101.0,15.0,10.0,0.9569429152592028,-0.0064720740333913,-0.0039389193174278,0.1689750692520775,-0.023154560377552,0.0277321313989702,0.1201820940819423,0.0135897687293677,0.0407585015886447,0.2117962466487935,-0.0168622899365722,0.0588550701782053,"New York, NY",35614,2023-04-09 14:55:08
2022-10-01,2022-10-31,30,30749,f,New York,New York,NY,Single Family Residential,6,720000.0,-0.0136986301369863,0.0434782608695651,859999.5,-0.0433820912124582,0.0141503537735849,474.4802771855011,0.0144789890825858,0.0485870778283807,662.1449377837622,-0.1109189757443408,-0.0240362383955777,684.0,-0.0473537604456824,-0.2557127312295973,440.0,-0.1389432485322896,-0.3939393939393939,793.0,-0.1380434782608696,-0.2132936507936508,3112.0,-0.0073365231259968,0.1466470154753132,4.5,0.0999999999999996,1.5,44.0,7.0,5.0,0.9687671282735012,-0.007084278586811,-0.0125757927646087,0.2236842105263157,-0.0423325025656061,-0.0439980528033903,0.2663881748071979,0.016308429990611,0.0607875852714573,0.2136363636363636,-0.0251111901796833,-0.081129476584022,"New York, NY",35614,2023-04-09 14:55:08
2018-02-01,2018-02-28,30,30749,f,New York,New York,NY,Single Family Residential,6,580000.0,0.0175438596491228,0.1372549019607842,769000.0,0.0253333333333334,0.0267022696929239,367.5282714054927,-0.0105008077544427,0.1265234372582151,657.0347558619869,-0.0203038519910496,0.0717206263650442,546.0,-0.208695652173913,0.05,470.0,0.0730593607305936,0.172069825436409,905.0,0.031927023945268,0.0760998810939357,2980.0,0.0268780151619572,0.066953097028285,5.5,1.2999999999999998,0.0999999999999996,62.0,3.0,-2.0,0.967522146909006,0.0001585635499643,-0.0074686808045568,0.1703296703296703,0.0080108297499602,-0.0296703296703296,0.1493288590604026,0.0056348549253234,0.0293861451327263,0.3446808510638297,0.0798406684154279,0.0030349657770467,"New York, NY",35614,2023-04-09 14:55:08
2015-11-01,2015-11-30,30,30749,f,New York,New York,NY,Single Family Residential,6,451000.0,0.025291275930662,,649000.0,-0.1048275862068965,,286.5625,0.0507291666666664,,477.6197017268446,-0.2927435446827736,,537.0,-0.1516587677725118,,366.0,-0.1719457013574661,,641.0,-0.2323353293413174,,3079.0,-0.0234697113859816,,5.7,0.7000000000000001,,63.0,9.0,,0.9545178639335496,-0.0057986776948376,,0.1080074487895716,0.0037420459459698,,0.1286131860993829,-0.0328203692447338,,0.2377049180327868,-0.0202136340034122,,"New York, NY",35614,2023-04-09 14:55:08
2017-03-01,2017-03-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,825000.0,-0.0060240963855421,0.1111111111111111,740000.0,-0.0120160213618157,0.0206896551724138,363.07961504811897,0.0052871740548567,0.1937855160997601,603.0389363722697,-0.0163545218190025,0.0129522040845453,420.0,0.1570247933884296,0.031941031941032,322.0,0.4375,0.0557377049180327,823.0,0.3425774877650897,0.0147965474722564,2886.0,0.04376130198915,0.029611130931145,6.9,-0.6999999999999992,0.0,93.0,-6.0,-17.0,0.9668069814195704,0.0055068277736693,0.014591294130366,0.1523809523809523,0.0091302636757182,0.0565578565578565,0.1032571032571032,0.032732690960539,0.0090723012592438,0.2111801242236024,-0.029891304347826,-0.0281641380714794,"New York, NY",35614,2023-04-09 14:55:08
2021-08-01,2021-08-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,995000.0,0.0050505050505049,0.0904109589041095,750000.0,-0.0445859872611464,-0.0130280300039479,450.8474576271186,-0.0192548259707129,0.1258290346352248,562.5,-0.0660833862847646,-0.0044545427367036,587.0,0.0830258302583026,1.2576923076923077,478.0,0.0042016806722688,0.1327014218009479,814.0,0.0149625935162094,-0.1340425531914893,2978.0,-0.0070023341113704,-0.1589946342841005,5.1,-0.4000000000000003,-8.5,58.0,0.0,-46.0,0.9695561399443016,0.0002115803210235,0.0091792597322331,0.1925042589437819,0.0209175430766232,0.0232734897130127,0.1762928139691067,-0.0061013174080189,0.0079787783859381,0.1757322175732217,-0.0049400513343412,0.0359217910329373,"New York, NY",35614,2023-04-09 14:55:08
2021-04-01,2021-04-30,30,30749,f,New York,New York,NY,All Residential,-1,770000.0,0.0,0.0620689655172412,803000.0,0.0361290322580645,0.0800268997982516,598.9697478991598,0.0422073613445379,-0.0691426358524189,624.9709639953543,0.0525826762027019,0.2124436701509873,3380.0,-0.0729566648381788,1.7018385291766585,2894.0,0.2231614539306847,4.086115992970123,6105.0,0.1156798245614034,6.364294330518697,18253.0,0.0867468444867824,-0.0407798623154133,5.4,0.8000000000000007,-9.8,106.0,7.0,-42.0,0.9795473659902844,0.0015600102871455,-0.0032723492095508,0.064792899408284,6.442985260655953e-05,-0.0207386753319238,0.2314140141346627,-0.0117986555485951,0.1831193060575173,0.2760884588804423,-0.0320265030806735,0.2216069123075073,"New York, NY",35614,2023-04-09 14:55:08
2021-11-01,2021-11-30,30,30749,f,New York,New York,NY,Townhouse,13,875000.0,0.0385756676557864,0.1326860841423949,799000.0,-0.0577830188679244,0.0653347537796717,385.0267379679144,-0.0278394655959637,0.0981634464395437,617.62460233298,-0.0896566661524774,0.104231682553703,137.0,-0.0551724137931034,0.2454545454545453,151.0,-0.062111801242236,0.6966292134831459,190.0,-0.2148760330578511,0.4503816793893129,595.0,-0.0325203252032519,0.1290322580645162,4.3,0.0999999999999996,-0.5,32.0,-6.0,-42.0,0.9773153807240804,-0.0056529671252005,0.0117179577463362,0.2043795620437956,0.0457588723886231,0.1407431984074319,0.2655462184873949,-0.0092505294800847,0.0701002981837896,0.3046357615894039,-0.0618238657397885,-0.0212069350398095,"New York, NY",35614,2023-04-09 14:55:08
2017-11-01,2017-11-30,30,30749,f,New York,New York,NY,Townhouse,13,715000.0,0.0214285714285713,0.1349206349206348,749999.5,-0.0322587096774193,0.0729606580829755,307.4554294975689,0.0102106969205835,0.0851502257892808,593.1627365122724,-0.0414378392286951,0.07898614192042,125.0,-0.0601503759398496,-0.1379310344827586,89.0,-0.1188118811881188,-0.2053571428571429,139.0,-0.0855263157894736,0.0220588235294116,463.0,0.0021645021645022,-0.0293501048218028,3.7,0.2000000000000001,0.4000000000000003,45.0,5.0,8.0,0.9803513361650472,0.0129390420411102,0.0054434290285627,0.256,0.0680300751879699,0.0697931034482758,0.1771058315334773,-0.0133703589427131,0.0890555170680685,0.3595505617977528,-0.0067860718656135,0.0381219903691813,"New York, NY",35614,2023-04-09 14:55:08
2016-12-01,2016-12-31,30,30749,f,New York,New York,NY,Townhouse,13,627500.0,-0.0039682539682539,0.125762468604234,699000.0,0.0,0.0956112852664576,265.9574468085106,-0.061315053286844,0.0538874527739112,507.3808349576885,-0.0770544811794141,0.1279272626821441,184.0,0.2689655172413794,-0.010752688172043,102.0,-0.0892857142857143,0.0408163265306122,110.0,-0.1911764705882352,-0.009009009009009,430.0,-0.0985324947589099,-0.2711864406779661,2.3,-1.0,-0.9000000000000004,53.0,16.0,-10.0,0.9680968601930086,-0.0068110469434757,-0.0009997535068624,0.2010869565217391,0.0148800599700149,0.0559256661991584,0.0813953488372093,-0.0066549656281994,-0.0270792274339771,0.2941176470588235,-0.0273109243697479,0.0798319327731092,"New York, NY",35614,2023-04-09 14:55:08
2022-03-01,2022-03-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,780000.0,0.04,-0.0063694267515923,850000.0,0.0303030303030302,0.096774193548387,1103.4482758620693,0.066636289109355,0.0853589598643302,699.0131578947369,0.0139427062727266,0.1772853185595568,2321.0,0.2107459572248304,0.1277939747327503,1842.0,0.5505050505050506,0.6417112299465239,4057.0,0.3870085470085469,0.2701941139636818,10563.0,0.0787377450980393,-0.0317169309744247,4.6,-0.5,-0.7000000000000001,87.0,3.0,-36.0,0.9898693495354444,-0.0010971794239861,0.0002141428840823,0.0357604480827229,-0.0059714246350652,0.0177818280632866,0.2906371296033323,0.0720913779693454,0.018293193403864,0.2356134636264929,-0.0455313175182882,-0.0335487467121879,"New York, NY",35614,2023-04-09 14:55:08
2021-09-01,2021-09-30,30,30749,f,New York,New York,NY,All Residential,-1,795000.0,-0.0050062578222778,0.127659574468085,838444.0,0.1179253333333334,0.0493667083854818,637.157960199005,-0.0128538644804149,0.3449333480724929,730.0369593447208,0.2978434832795036,0.1486247039519328,3756.0,-0.1617942423566168,1.013941018766756,2762.0,0.0214497041420118,0.2385650224215245,5498.0,0.2299776286353467,-0.0955749300871854,17799.0,0.0031561742659076,-0.2974263835162233,4.7,0.7000000000000001,-8.899999999999999,59.0,-3.0,-48.0,0.984171544530536,-0.0021590866035049,0.0084158454103603,0.108626198083067,-0.008088820885913,0.023371506394059,0.2507444238440361,0.0211327459992523,0.0353816702322891,0.2364228819695872,0.0071329411411848,0.0727457519247441,"New York, NY",35614,2023-04-09 14:55:08
2020-01-01,2020-01-31,30,30749,f,New York,New York,NY,Single Family Residential,6,600000.0,1.666669444455593e-06,0.0247651579846284,769000.0,0.0550144052682124,0.0253333333333334,382.8571428571428,-0.0082176870748299,0.0029200805148412,607.7658601921933,0.1441794204167319,-0.0562641922481471,709.0,-0.0792207792207791,0.1200631911532386,389.0,-0.0488997555012224,-0.010178117048346,976.0,0.7092819614711032,-0.0660287081339713,3707.0,0.0032476319350474,0.0147823706542566,5.2,0.4000000000000003,-0.5999999999999996,78.0,2.0,15.0,0.9636245608233908,-0.0013650268852904,-0.001320194466426,0.1255289139633286,-0.0004451120106973,-0.0166511808234012,0.2239007283517669,0.0785691992583975,0.0161262963780466,0.2262210796915167,0.0917467520631548,-0.000242024634183,"New York, NY",35614,2023-04-09 14:55:08
